siteinfor,country,latitude,longitude,elevation,mat,map,samplingdepth,samplingthickness,sandperc,siltperc,texture,soilph,covercrop,covercropgroup,graincrop,graincropgroup,fertilization_c,fertilization_t,conservation_type,controldescription,yield_c,yield_t
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,420.0,340.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,2200.0,1840.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,4600.0,3420.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,210.0,150.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,490.0,240.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,1080.0,590.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,210.0,130.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,490.0,510.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,1080.0,880.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,1880.0,2580.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,3930.0,4540.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,2700.0,2990.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,1880.0,2423.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,3930.0,4430.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,2700.0,2560.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,1680.0,2880.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,3700.0,5160.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,2450.0,3890.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,1680.0,2420.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,3700.0,4930.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,2450.0,3480.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,290.0,410.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,480.0,690.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,2590.0,2410.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,290.0,370.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,480.0,580.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,2590.0,2550.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,410.0,460.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,660.0,820.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,2020.0,2660.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,410.0,370.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,660.0,740.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Bean,Vegetable,,,CC,No cover crop,2020.0,2840.0
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,2-to-7,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,,
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,15-to-20,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,,
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,2-to-7,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,,
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,15-to-20,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,,
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,2-to-7,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,,
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,15-to-20,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,,
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,2-to-7,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,,
Kawanda Agriculture Research Institute,Uganda,0.4,32.5,1200.0,,,15-to-20,,50.0,13.0,Sandy clay,5.2,Crotalaria,Legume,Maize,Corn,,,CC,No cover crop,,
Kasuwan Magani village,Nigeria,10.4,7.7,656.0,,1350.0,0-to-20,20,,,Sandy loam,5.84,Soybean,Legume,Maize,Corn,,,CC,Fallow,140.0,90.0
Kasuwan Magani village,Nigeria,10.4,7.7,656.0,,1350.0,0-to-20,20,,,Sandy loam,5.84,Cowpea,Legume,Maize,Corn,,,CC,Fallow,140.0,350.0
Kasuwan Magani village,Nigeria,10.4,7.7,656.0,,1350.0,0-to-20,20,,,Sandy loam,5.84,Cowpea/Rice_Millet_Waste,Legume,Maize,Corn,,,CC,Fallow,140.0,530.0
Kasuwan Magani village,Nigeria,10.4,7.7,656.0,,1350.0,0-to-20,20,,,Sandy loam,5.84,Mucuna,Legume,Maize,Corn,,,CC,Fallow,140.0,450.0
Kasuwan Magani village,Nigeria,10.4,7.7,656.0,,1350.0,0-to-20,20,,,Sandy loam,5.84,Cowpea,Legume,Maize,Corn,,,CC,Fallow,20.0,300.0
Kasuwan Magani village,Nigeria,10.4,7.7,656.0,,1350.0,0-to-20,20,,,Sandy loam,5.84,Cowpea/Rice_Millet_Waste,Legume,Maize,Corn,,,CC,Fallow,20.0,90.0
Kasuwan Magani village,Nigeria,10.4,7.7,656.0,,1350.0,0-to-20,20,,,Sandy loam,5.84,Mucuna,Legume,Maize,Corn,,,CC,Fallow,20.0,30.0
Kasuwan Magani village,Nigeria,10.4,7.7,656.0,,1350.0,0-to-20,20,,,Sandy loam,5.84,Cowpea,Legume,Maize,Corn,,,CC,Fallow,190.0,300.0
Kasuwan Magani village,Nigeria,10.4,7.7,656.0,,1350.0,0-to-20,20,,,Sandy loam,5.84,Cowpea/Rice_Millet_Waste,Legume,Maize,Corn,,,CC,Fallow,190.0,560.0
Kasuwan Magani village,Nigeria,10.4,7.7,656.0,,1350.0,0-to-20,20,,,Sandy loam,5.84,Mucuna,Legume,Maize,Corn,,,CC,Fallow,190.0,280.0
"Ondele, Striga-in-fested farm",Kenya,0.01,34.57,1420.0,,1800.0,0-to-15,15,27.0,26.0,Clay,5.4,Senna occidentalis,Legume,Maize,Corn,,,AF,Natural fallow,1600.0,570.0
"Ondele, Striga-in-fested farm",Kenya,0.01,34.57,1420.0,,1800.0,0-to-15,15,27.0,26.0,Clay,5.4,Senna didymobotrya,Legume,Maize,Corn,,,AF,Natural fallow,1600.0,2400.0
"Ondele, Striga-in-fested farm",Kenya,0.01,34.57,1420.0,,1800.0,0-to-15,15,27.0,26.0,Clay,5.4,Tithonia diversifolia,Broadleaf/Brassica,Maize,Corn,,,AF,Natural fallow,1600.0,4190.0
"Ondele, Striga-in-fested farm",Kenya,0.01,34.57,1420.0,,1800.0,0-to-15,15,27.0,26.0,Clay,5.4,Cajanus cajan,Legume,Maize,Corn,,,AF,Natural fallow,1600.0,1830.0
"Ondele, Striga-in-fested farm",Kenya,0.01,34.57,1420.0,,1800.0,0-to-15,15,27.0,26.0,Clay,5.4,Sesbania sesban,Legume,Maize,Corn,,,AF,Natural fallow,1600.0,3880.0
"Ondele, Striga-in-fested farm",Kenya,0.01,34.57,1420.0,,1800.0,0-to-15,15,27.0,26.0,Clay,5.4,Sesbania cinerascens,Legume,Maize,Corn,,,AF,Natural fallow,1600.0,3050.0
"Ondele, Striga-in-fested farm",Kenya,0.01,34.57,1420.0,,1800.0,0-to-15,15,27.0,26.0,Clay,5.4,Tephrosia vogelii,Legume,Maize,Corn,,,AF,Natural fallow,1600.0,2950.0
"Ondele, Striga-in-fested farm",Kenya,0.01,34.57,1420.0,,1800.0,0-to-15,15,27.0,26.0,Clay,5.4,Crotalaria grahamiana,Legume,Maize,Corn,,,AF,Natural fallow,1600.0,3790.0
"Ondele, Striga-in-fested farm",Kenya,0.01,34.57,1420.0,,1800.0,0-to-15,15,27.0,26.0,Clay,5.4,Desmodium distortum,Legume,Maize,Corn,,,AF,Natural fallow,1600.0,3550.0
Etole Striga-in-fested farm,Kenya,0.29,34.73,1420.0,,1800.0,0-to-15,15,58.0,26.0,Sandy clay loam,5.4,Crotalaria grahamiana,Legume,Maize,Corn,,,AF,Natural fallow,1380.0,710.0
Etole Striga-in-fested farm,Kenya,0.29,34.73,1420.0,,1800.0,0-to-15,15,58.0,26.0,Sandy clay loam,5.4,Crotalaria grahamiana,Legume,Maize,Corn,,,AF,Natural fallow,1380.0,1100.0
Etole Striga-in-fested farm,Kenya,0.29,34.73,1420.0,,1800.0,0-to-15,15,58.0,26.0,Sandy clay loam,5.4,Crotalaria grahamiana,Legume,Maize,Corn,,,AF,Natural fallow,1380.0,1240.0
Etole Striga-in-fested farm,Kenya,0.29,34.73,1420.0,,1800.0,0-to-15,15,58.0,26.0,Sandy clay loam,5.4,Senna spectabilis,Legume,Maize,Corn,,,AF,Natural fallow,1380.0,460.0
Etole Striga-in-fested farm,Kenya,0.29,34.73,1420.0,,1800.0,0-to-15,15,58.0,26.0,Sandy clay loam,5.4,Senna spectabilis,Legume,Maize,Corn,,,AF,Natural fallow,1380.0,1530.0
Etole Striga-in-fested farm,Kenya,0.29,34.73,1420.0,,1800.0,0-to-15,15,58.0,26.0,Sandy clay loam,5.4,Senna spectabilis,Legume,Maize,Corn,,,AF,Natural fallow,1380.0,2350.0
Etole Striga-in-fested farm,Kenya,0.29,34.73,1420.0,,1800.0,0-to-15,15,58.0,26.0,Sandy clay loam,5.4,Sesbania sesban,Legume,Maize,Corn,,,AF,Natural fallow,1380.0,970.0
Etole Striga-in-fested farm,Kenya,0.29,34.73,1420.0,,1800.0,0-to-15,15,58.0,26.0,Sandy clay loam,5.4,Sesbania sesban,Legume,Maize,Corn,,,AF,Natural fallow,1380.0,1810.0
Etole Striga-in-fested farm,Kenya,0.29,34.73,1420.0,,1800.0,0-to-15,15,58.0,26.0,Sandy clay loam,5.4,Sesbania sesban,Legume,Maize,Corn,,,AF,Natural fallow,1380.0,1820.0
International Institute of Tropical Agriculture (IITA) ,Nigeria,4.85,7.05,21.6,,2400.0,0-to-5,5,,,Loam,4.8,Cajanus cajan ,Legume,Maize,Corn,,,AF,Natural bush,1217.0,1071.0
International Institute of Tropical Agriculture (IITA) ,Nigeria,4.85,7.05,21.6,,2400.0,0-to-5,5,,,Loam,4.8,Tephrosia candida ,Legume,Maize,Corn,,,AF,Natural bush,1217.0,2953.0
International Institute of Tropical Agriculture (IITA) ,Nigeria,4.85,7.05,21.6,,2400.0,5-to-15,10,,,Loam,4.4,Cajanus cajan ,Legume,Maize,Corn,,,AF,Natural bush,693.0,835.0
International Institute of Tropical Agriculture (IITA) ,Nigeria,4.85,7.05,21.6,,2400.0,5-to-15,10,,,Loam,4.4,Tephrosia candida ,Legume,Maize,Corn,,,AF,Natural bush,693.0,1966.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,5.94,Gliricidia,Legume,Maize,Corn,,,CC,No cover crop,871.0,1052.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,5.94,Sesbania,Legume,Maize,Corn,,,CC,No cover crop,871.0,1634.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,5.94,Tephrosia,Legume,Maize,Corn,,,CC,No cover crop,871.0,1322.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.04,Gliricidia,Legume,Maize,Corn,,,CC,No cover crop,831.0,2014.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.04,Sesbania,Legume,Maize,Corn,,,CC,No cover crop,831.0,1319.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.04,Tephrosia,Legume,Maize,Corn,,,CC,No cover crop,831.0,1350.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.15,Gliricidia,Legume,Maize,Corn,,,CC,No cover crop,702.0,1450.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.15,Sesbania,Legume,Maize,Corn,,,CC,No cover crop,702.0,1035.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.15,Tephrosia,Legume,Maize,Corn,,,CC,No cover crop,702.0,1304.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,5.94,Gliricidia,Legume,Maize,Corn,,,CC,No cover crop,631.0,1719.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,5.94,Sesbania,Legume,Maize,Corn,,,CC,No cover crop,631.0,956.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,5.94,Tephrosia,Legume,Maize,Corn,,,CC,No cover crop,631.0,1331.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.04,Gliricidia,Legume,Maize,Corn,,,CC,No cover crop,681.0,1131.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.04,Sesbania,Legume,Maize,Corn,,,CC,No cover crop,681.0,844.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.04,Tephrosia,Legume,Maize,Corn,,,CC,No cover crop,681.0,1131.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.15,Gliricidia,Legume,Maize,Corn,,,CC,No cover crop,406.0,731.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.15,Sesbania,Legume,Maize,Corn,,,CC,No cover crop,406.0,544.0
"Domasi valley, Malawi",Malawi,-15.31,35.39,853.0,,,0-to-20,20,,,Sandy loam,6.15,Tephrosia,Legume,Maize,Corn,,,CC,No cover crop,406.0,606.0
"Kpite, southeastern Nigeria",Nigeria,4.75,7.3,19.6,,2400.0,0-to-5,5,,,,4.5,Tephrosia,Legume,Maize,Corn,,,AF,Natural fallow,10204.0,7015.0
"Kpite, southeastern Nigeria",Nigeria,4.75,7.3,19.6,,2400.0,5-to-15,10,,,,4.5,Tephrosia,Legume,Maize,Corn,,,AF,Natural fallow,236.0,186.0
"Kpite, southeastern Nigeria",Nigeria,4.75,7.3,19.6,,2400.0,15-to-30,15,,,,4.5,Tephrosia,Legume,Maize,Corn,,,AF,Natural fallow,,
"Kpite, southeastern Nigeria",Nigeria,4.75,7.3,19.6,,2400.0,0-to-5,5,,,,4.5,Tephrosia,Legume,Maize,Corn,,,AF,Natural fallow,13189.0,18495.0
"Kpite, southeastern Nigeria",Nigeria,4.75,7.3,19.6,,2400.0,5-to-15,10,,,,4.5,Tephrosia,Legume,Maize,Corn,,,AF,Natural fallow,3114.0,3958.0
"Kpite, southeastern Nigeria",Nigeria,4.75,7.3,19.6,,2400.0,15-to-30,15,,,,4.5,Tephrosia,Legume,Maize,Corn,,,AF,Natural fallow,,
"Julius, western Kenya",Kenya,-0.02,37.91,883.0,,,,,40.0,22.0,Clay,5.1,Calliandra,Legume,Maize,Corn,0 P 0 N,10 kg / ha P + 230 kg / ha N,CC,No cover crop,400.0,1500.0
"Aduol, western Kenya",Kenya,-0.03,37.9,883.0,,,,,42.0,30.0,Clay loam,5.0,Calliandra,Legume,Maize,Corn,0 P 0 N,10 kg / ha P + 230 kg / ha N,CC,No cover crop,300.0,200.0
Ochinga Kenya,Kenya,0.1,34.57,1420.0,,,,,46.0,28.0,Clay loam,5.1,Sesbania,Grass,Maize,Corn,0 P 0 N,10 kg / ha P + 230 kg / ha N,CC,No cover crop,830.15,892.26
Ochinga Kenya,Kenya,0.1,34.57,1420.0,,,,,46.0,28.0,Clay loam,5.1,Sesbania,Grass,Maize,Corn,0 P 0 N,10 kg / ha P + 230 kg / ha N,CC,No cover crop,3526.0,4407.0
Ochinga Kenya,Kenya,0.1,34.57,1420.0,,,,,46.0,28.0,Clay loam,5.1,Sesbania,Grass,Maize,Corn,0 P 0 N,10 kg / ha P + 230 kg / ha N,CC,No cover crop,1165.0,1026.0
Ochinga Kenya,Kenya,0.1,34.57,1420.0,,,,,46.0,28.0,Clay loam,5.1,Sesbania,Grass,Maize,Corn,0 P 0 N,10 kg / ha P + 230 kg / ha N,CC,No cover crop,1275.0,1829.0
Muange Kenya,Kenya,-1.52,37.32,1920.0,,,,,56.0,15.0,Sandy clay loam,5.7,Sesbania,Grass,Maize,Corn,0 P 0 N,10 kg / ha P + 230 kg / ha N,CC,No cover crop,1400.0,1353.0
Muange Kenya,Kenya,-1.52,37.32,1920.0,,,,,56.0,15.0,Sandy clay loam,5.7,Sesbania,Grass,Maize,Corn,0 P 0 N,10 kg / ha P + 230 kg / ha N,CC,No cover crop,961.0,1143.0
Muange Kenya,Kenya,-1.52,37.32,1920.0,,,,,56.0,15.0,Sandy clay loam,5.7,Sesbania,Grass,Maize,Corn,0 P 0 N,10 kg / ha P + 230 kg / ha N,CC,No cover crop,1692.0,852.0
Domboshava,Zimbabwe,-17.61,31.14,1500.0,,,,,,,Loamy sand,4.5,Cowpea/Sunnhemp,LL,Maize,Corn,0 kg N per ha,0 kg N per ha,CC,No cover crop,1450.0,1270.0
Domboshava,Zimbabwe,-17.61,31.14,1500.0,,,,,,,Loamy sand,4.5,Cowpea/Sunnhemp,LL,Maize,Corn,60 kg N per ha,60 kg N per ha,CC,No cover crop,2350.0,2260.0
Domboshava,Zimbabwe,-17.61,31.14,1500.0,,,,,,,Loamy sand,4.5,Cowpea/Sunnhemp,LL,Maize,Corn,120 kg N per ha,120 kg N per ha,CC,No cover crop,2510.0,2060.0
Domboshava,Zimbabwe,-17.61,31.14,1500.0,,,,,,,Loamy sand,4.5,Cowpea/Sunnhemp,LL,Maize,Corn,0 kg N per ha,0 kg N per ha,CC,No cover crop,1920.0,1790.0
Domboshava,Zimbabwe,-17.61,31.14,1500.0,,,,,,,Loamy sand,4.5,Cowpea/Sunnhemp,LL,Maize,Corn,60 kg N per ha,60 kg N per ha,CC,No cover crop,5160.0,5660.0
Domboshava,Zimbabwe,-17.61,31.14,1500.0,,,,,,,Loamy sand,4.5,Cowpea/Sunnhemp,LL,Maize,Corn,120 kg N per ha,120 kg N per ha,CC,No cover crop,6580.0,4510.0
Minkoameyos,Cameroon,3.85,11.43,700.0,24.0,1650.0,0-to-15,15,30.0,40.0,Clay loam,5.25,Desmodium,Legume,Maize,Corn,,,CC,Natural fallow,4446.0,4449.0
Minkoameyos,Cameroon,3.85,11.43,700.0,24.0,1650.0,0-to-15,15,30.0,40.0,Clay loam,5.25,Desmodium,Legume,Maize,Corn,,,CC,Natural fallow,3131.0,3382.0
Minkoameyos,Cameroon,3.85,11.43,700.0,24.0,1650.0,0-to-15,15,30.0,40.0,Clay loam,5.25,Desmodium,Legume,Maize,Corn,,,CC,Natural fallow,4408.0,4511.0
Minkoameyos,Cameroon,3.85,11.43,700.0,24.0,1650.0,0-to-15,15,30.0,40.0,Clay loam,5.25,Desmodium,Legume,Maize,Corn,,,CC,Natural fallow,2454.0,2966.0
Minkoameyos,Cameroon,3.85,11.43,700.0,24.0,1650.0,0-to-15,15,30.0,40.0,Clay loam,5.25,Soybean,Legume,Maize,Corn,,,CC,Natural fallow,4446.0,4576.0
Minkoameyos,Cameroon,3.85,11.43,700.0,24.0,1650.0,0-to-15,15,30.0,40.0,Clay loam,5.25,Soybean,Legume,Maize,Corn,,,CC,Natural fallow,3131.0,3097.0
Minkoameyos,Cameroon,3.85,11.43,700.0,24.0,1650.0,0-to-15,15,30.0,40.0,Clay loam,5.25,Soybean,Legume,Maize,Corn,,,CC,Natural fallow,4408.0,4232.0
Minkoameyos,Cameroon,3.85,11.43,700.0,24.0,1650.0,0-to-15,15,30.0,40.0,Clay loam,5.25,Soybean,Legume,Maize,Corn,,,CC,Natural fallow,2454.0,2393.0
Ntui,Cameroon,4.43,11.67,560.0,26.0,1350.0,0-to-15,15,30.0,52.5,Clay loam,5.25,Desmodium,Legume,Maize,Corn,,,CC,Natural fallow,3310.0,3496.0
Ntui,Cameroon,4.43,11.67,560.0,26.0,1350.0,0-to-15,15,30.0,52.5,Clay loam,5.25,Desmodium,Legume,Maize,Corn,,,CC,Natural fallow,2355.0,2494.0
Ntui,Cameroon,4.43,11.67,560.0,26.0,1350.0,0-to-15,15,30.0,52.5,Clay loam,5.25,Desmodium,Legume,Maize,Corn,,,CC,Natural fallow,2490.0,2921.0
Ntui,Cameroon,4.43,11.67,560.0,26.0,1350.0,0-to-15,15,30.0,52.5,Clay loam,5.25,Desmodium,Legume,Maize,Corn,,,CC,Natural fallow,2526.0,3127.0
Ntui,Cameroon,4.43,11.67,560.0,26.0,1350.0,0-to-15,15,30.0,52.5,Clay loam,5.25,Soybean,Legume,Maize,Corn,,,CC,Natural fallow,3310.0,3428.0
Ntui,Cameroon,4.43,11.67,560.0,26.0,1350.0,0-to-15,15,30.0,52.5,Clay loam,5.25,Soybean,Legume,Maize,Corn,,,CC,Natural fallow,2355.0,2153.0
Ntui,Cameroon,4.43,11.67,560.0,26.0,1350.0,0-to-15,15,30.0,52.5,Clay loam,5.25,Soybean,Legume,Maize,Corn,,,CC,Natural fallow,2490.0,2133.0
Ntui,Cameroon,4.43,11.67,560.0,26.0,1350.0,0-to-15,15,30.0,52.5,Clay loam,5.25,Soybean,Legume,Maize,Corn,,,CC,Natural fallow,2526.0,1782.0
Kibale Technology Veri?cation Centre  (TVC),Uganda,1.2,33.78,1132.0,,,0-to-15,15,60.0,12.0,Sandy clay loam,4.8,Mucuna,Legume,Maize,Corn,No fertilizer input,No fertilizer input,CC,Natural fallow,3000.0,1300.0
Kibale Technology Veri?cation Centre  (TVC),Uganda,1.2,33.78,1132.0,,,0-to-15,15,60.0,12.0,Sandy clay loam,4.8,Mucuna,Legume,Maize,Corn,No fertilizer input,No fertilizer input,CC,Natural fallow,800.0,1500.0
Bulegeni Agricultural Research and Development Centre (ARDC),Uganda,1.3,34.33,1430.0,,,0-to-15,15,16.0,26.0,Clay,5.6,Mucuna,Legume,Maize,Corn,No fertilizer input,No fertilizer input,CC,Natural fallow,900.0,700.0
Bulegeni Agricultural Research and Development Centre (ARDC),Uganda,1.3,34.33,1430.0,,,0-to-15,15,16.0,26.0,Clay,5.6,Mucuna,Legume,Maize,Corn,No fertilizer input,No fertilizer input,CC,Natural fallow,4500.0,8000.0
Southern part of the Rwandian Plateau Central,Rwanda,-2.58,29.75,1700.0,,1279.0,,,,,,,Grevillea robusta,BroadleafTree,"Mixed cropping of beans or soybeans, maize or sorghum, sweet potatoes and cassava",MTT,,,AF,Bare fallow,,
Southern part of the Rwandian Plateau Central,Rwanda,-2.58,29.75,1700.0,,1279.0,,,,,,,Grevillea robusta,BroadleafTree,"Mixed cropping of beans or soybeans, maize or sorghum, sweet potatoes and cassava",MTT,,,AF,Traditional cropped cassava,,
Msekera Chipata,Zambia,-13.65,32.57,1020.0,,900.0,0-to-15,15,,,,5.0,Sesbania sesban,Legume,Maize,Corn,0 Kg pre ha,0 Kg pre ha,CC,No cover crop,1600.0,2300.0
Msekera Chipata,Zambia,-13.65,32.57,1020.0,,900.0,0-to-15,15,,,,5.0,Sesbania sesban,Legume,Maize,Corn,37 Kg pre ha,37 Kg pre ha,CC,No cover crop,3900.0,3800.0
Msekera Chipata,Zambia,-13.65,32.57,1020.0,,900.0,0-to-15,15,,,,5.0,Sesbania sesban,Legume,Maize,Corn,74 Kg pre ha,74 Kg pre ha,CC,No cover crop,4700.0,5400.0
